num_nodes,num_edges,ratio_n_m,ratio_m_n,density,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,best_alg
3684,616284,0.0059777634986467,167.28664495114006,0.0908425983986641,278,393,334.5732899022801,335.0,323.0,346.25,0.0517252106495071,6.141106471207293,dfs_alg
3377,6436,0.5247047855811062,1.9058335801006807,0.0011290483294435,2,4,3.8116671602013614,4.0,4.0,4.0,0.1033656933933697,0.7058224156393922,dfs_alg
3398,10171,0.3340871104119555,2.9932313125367864,0.0017622792537749,3,12,5.986462625073573,6.0,5.0,7.0,0.2268253821576085,2.465662444631056,astar_alg
114,1223,0.0932134096484055,10.728070175438596,0.1898773482378512,14,31,21.45614035087719,21.0,19.0,24.0,0.1860319152325838,3.91261998481736,bfs_alg
2468,4315,0.5719582850521436,1.7483792544570502,0.0014174132585788,2,4,3.4967585089141004,3.0,3.0,4.0,0.1439105989733866,1.0157365979706894,astar_alg
1731,2882,0.6006245662734212,1.6649335644136338,0.0019247786871833,2,4,3.329867128827268,3.0,3.0,4.0,0.1426645858816094,0.9393547491039044,astar_alg
4825,9432,0.5115564037319763,1.9548186528497409,0.0008104554945479,2,4,3.9096373056994818,4.0,4.0,4.0,0.0740676919055409,0.4417017483486719,astar_alg
4505,1889311,0.0023844671417252,419.380910099889,0.1862259813942668,753,937,838.7618201997781,838.0,821.0,856.0,0.0304790893052279,6.6958822627241705,dfs_alg
3035,746017,0.004068271902651,245.8046128500824,0.1620333637772461,427,558,491.6092257001648,492.0,478.0,505.0,0.041357050236829,6.360622627459639,bfs_alg
864,9581,0.0901784782381797,11.08912037037037,0.0256990043345779,7,38,22.17824074074074,22.0,19.0,25.0,0.2164391703857706,4.291753530078023,astar_alg
3315,6514,0.5089038992938287,1.9650075414781296,0.0011858826442233,2,4,3.9300150829562592,4.0,4.0,4.0,0.0661087033398078,0.3701114309671316,astar_alg
4852,14533,0.3338608683685405,2.9952596867271226,0.0012349040143175,3,14,5.990519373454245,6.0,5.0,7.0,0.2318477755889593,2.484539158673775,astar_alg
3894,532668,0.0073103696861835,136.7919876733436,0.0702758734514994,212,333,273.5839753466872,273.0,263.0,284.0,0.058899477348466,6.03604303751776,dfs_alg
1975,5907,0.3343490773658371,2.990886075949367,0.003030279712208,3,13,5.981772151898734,6.0,5.0,7.0,0.2359215090324863,2.485424998734961,astar_alg
3408,6697,0.5088845751829177,1.9650821596244128,0.0011535557144845,2,4,3.9301643192488265,4.0,4.0,4.0,0.0660110176733047,0.369479283941779,astar_alg
3833,1050146,0.0036499686710228,273.974954343856,0.14299319120243,473,618,547.949908687712,548.0,533.0,563.0,0.0400247639981687,6.468857057393849,astar_alg
3208,9604,0.334027488546439,2.993765586034913,0.0018670193863641,3,14,5.987531172069826,6.0,5.0,7.0,0.2327349847031564,2.484819094270806,astar_alg
152,456,0.3333333333333333,3.0,0.0397350993377483,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,bfs_alg
479,478,1.002092050209205,0.9979123173277662,0.0041753653444676,1,2,1.9958246346555324,2.0,2.0,2.0,0.032308462785524,0.0390127799436353,astar_alg
447,1323,0.3378684807256236,2.959731543624161,0.0132723387606464,3,11,5.919463087248322,6.0,5.0,7.0,0.2157534111012342,2.3777046218577125,dfs_alg
2549,7647,0.3333333333333333,3.0,0.0023547880690737,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,bfs_alg
3403,771673,0.0044098990116279,226.7625624449016,0.1333113241886546,374,533,453.5251248898031,453.0,440.0,466.0,0.0431087761260923,6.297703621784841,astar_alg
3248,341235,0.0095183671077116,105.0600369458128,0.0647120646417079,161,255,210.1200738916256,210.0,200.0,220.0,0.0673464075917738,5.848609502675495,dfs_alg
130,451,0.2882483370288248,3.4692307692307693,0.0537865235539654,1,14,6.938461538461539,7.0,5.0,9.0,0.3931808452029776,3.386303753340112,bfs_alg
2483,9932,0.25,4.0,0.0032232070910556,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
775,3100,0.25,4.0,0.0103359173126615,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
2048,74958,0.0273219669681688,36.6005859375,0.0357602207498778,47,107,73.201171875,73.0,68.0,79.0,0.1150552997841077,5.095530320680223,astar_alg
1723,294899,0.00584267834072,171.15438189204875,0.1987855771103934,285,397,342.3087637840975,342.0,331.0,353.0,0.0479029140752663,6.039412130441495,dfs_alg
4005,265891,0.0150625632307975,66.38976279650437,0.0331617196785736,96,180,132.77952559300874,133.0,125.0,140.0,0.0849640694415301,5.528488122690891,bfs_alg
4174,1162510,0.003590506748329,278.512218495448,0.1334829707622564,474,632,557.024436990896,557.0,543.0,571.0,0.0386753487151913,6.448002980962793,bfs_alg
4870,19480,0.25,4.0,0.0016430478537687,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3022,255436,0.0118307521257771,84.52547981469226,0.0559586096091971,130,212,169.05095962938452,169.0,161.0,177.0,0.0735671954633583,5.657341359265256,bfs_alg
1073,2080,0.5158653846153847,1.9384902143522835,0.0036165862208064,2,4,3.876980428704567,4.0,4.0,4.0,0.0875990035844819,0.5512540410496779,astar_alg
1535,8452,0.1816138192143871,5.5061889250814335,0.0071788643091022,2,25,11.012377850162869,11.0,9.0,13.0,0.2958980155004676,3.724853358055006,dfs_alg
3823,1073281,0.0035619749161682,280.7431336646613,0.1469090181395401,482,640,561.4862673293226,561.0,547.0,576.0,0.0393977227188762,6.486149327254229,dfs_alg
998,93131,0.0107160880909686,93.31763527054107,0.1871968611244555,150,227,186.63527054108212,186.0,179.0,194.0,0.0641776877717432,5.566132696381004,dfs_alg
4000,1044173,0.0038307828300482,261.04325,0.1305542635658914,453,606,522.0865,522.0,507.0,536.0,0.0414536246791888,6.452725464157544,astar_alg
1280,3820,0.3350785340314136,2.984375,0.0046667318217357,3,12,5.96875,6.0,5.0,7.0,0.2333340512532341,2.4850352142422563,astar_alg
5010,15007,0.3338442060371826,2.9954091816367265,0.001196010853119,3,14,5.990818363273453,6.0,5.0,7.0,0.2342136588111107,2.497164297248558,astar_alg
251,1326,0.1892911010558069,5.282868525896414,0.0422629482071713,2,26,10.565737051792828,10.0,8.0,13.0,0.3204671247702443,3.71229664361108,dfs_alg
2552,7656,0.3333333333333333,3.0,0.0023520188161505,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
2503,119895,0.0208766003586471,47.9005193767479,0.0382897836744587,57,130,95.8010387534958,96.0,89.0,102.0,0.0990661671271166,5.2735792120866085,astar_alg
4055,7294,0.555936386070743,1.798766954377312,0.0008874035295398,2,4,3.597533908754624,4.0,3.0,4.0,0.136872173229022,0.9817822411054916,astar_alg
1542,4606,0.3347807207989579,2.987029831387808,0.0038767421562463,3,12,5.974059662775616,6.0,5.0,7.0,0.2355314926685171,2.502727740506043,astar_alg
3372,452704,0.0074485756697533,134.2538552787663,0.0796522428233558,208,323,268.5077105575326,268.0,258.0,279.0,0.0584046790964276,5.988539240742142,astar_alg
4442,6661,0.6668668368112896,1.4995497523638002,0.0006753207621543,2,3,2.9990995047276003,3.0,3.0,3.0,0.0100012484311343,0.0104088599309661,astar_alg
3689,375268,0.0098303079399255,101.7262130658715,0.0551660591463511,157,250,203.452426131743,203.0,194.0,213.0,0.0674779705095928,5.804005762365455,astar_alg
3424,6709,0.5103592189596065,1.9594042056074767,0.0011448461616169,2,4,3.9188084112149535,4.0,4.0,4.0,0.0707800176148051,0.4110584092928397,astar_alg
193,907,0.2127894156560088,4.699481865284974,0.0489529360967184,2,18,9.398963730569948,9.0,7.0,12.0,0.3247655868575994,3.586157480728714,astar_alg
4285,12834,0.3338787595449587,2.9950991831972,0.0013982722610631,3,15,5.990198366394399,6.0,5.0,7.0,0.2337845286920085,2.486230044079802,dfs_alg
3957,11850,0.3339240506329114,2.9946929492039422,0.0015140004798806,3,14,5.9893858984078845,6.0,5.0,7.0,0.2350966782239763,2.5021457641873384,astar_alg
3920,11760,0.3333333333333333,3.0,0.0015310028068384,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
2423,335564,0.0072206792146952,138.491126702435,0.1143609634206729,225,331,276.98225340487,277.0,267.0,287.0,0.0553499892292818,5.952750573265313,astar_alg
3822,611928,0.0062458328430795,160.10675039246468,0.0838035856542604,260,376,320.2135007849293,320.0,308.0,332.0,0.0533368167354975,6.116121410741874,dfs_alg
2679,8018,0.3341232227488152,2.99290780141844,0.0022351813304095,3,12,5.98581560283688,6.0,5.0,7.0,0.2314824309405788,2.4830803184153467,dfs_alg
956,1669,0.572798082684242,1.74581589958159,0.0036561589520033,2,4,3.49163179916318,3.0,3.0,4.0,0.1455567090806727,1.0348849730512797,astar_alg
3514,6763,0.5195918970870915,1.924587364826409,0.0010956944860953,2,4,3.849174729652818,4.0,4.0,4.0,0.0937980728554516,0.6187047778342951,dfs_alg
4118,8107,0.5079560873319353,1.9686741136474013,0.0009563634265957,2,4,3.937348227294804,4.0,4.0,4.0,0.062557642619007,0.3412871260487308,dfs_alg
3536,7072,0.5,2.0,0.0011315417256011,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
506,2024,0.25,4.0,0.0158415841584158,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
3460,6727,0.5143451761557901,1.9442196531791909,0.0011241512883372,2,4,3.888439306358381,4.0,4.0,4.0,0.0819033300377133,0.5103982787050707,dfs_alg
2846,4267,0.6669791422545114,1.499297259311314,0.0010539875285141,2,3,2.998594518622628,3.0,3.0,3.0,0.01249365168527,0.0153427978518577,astar_alg
589,1749,0.3367638650657518,2.969439728353141,0.0101001351304528,3,11,5.938879456706282,6.0,5.0,7.0,0.2311320312729239,2.4740464673420943,astar_alg
1427,4281,0.3333333333333333,3.0,0.0042075736325385,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
3760,15040,0.25,4.0,0.0021282255919127,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,dfs_alg
3788,143619,0.0263753403101261,37.91420274551214,0.0200233444655464,47,105,75.82840549102428,76.0,70.0,81.0,0.1146656318220353,5.152399738267413,dfs_alg
2694,699487,0.0038513939501377,259.6462509279881,0.1928304871355277,454,585,519.2925018559763,519.0,506.0,533.0,0.0385612577850202,6.32819730170404,dfs_alg
1172,2047,0.5725451880801172,1.7465870307167235,0.0029830692241105,2,4,3.493174061433447,3.0,3.0,4.0,0.1450640562087864,1.0294625146064984,astar_alg
4727,648859,0.0072850958374623,137.2665538396446,0.0580899508419994,222,331,274.5331076792892,275.0,264.0,285.0,0.0570099593947,5.99751004257206,astar_alg
1613,2283,0.7065265002190101,1.4153750774953502,0.0017560484832448,0,10,2.8307501549907004,3.0,2.0,4.0,0.5873405954058912,2.72412567448111,astar_alg
3504,6887,0.5087846667634675,1.9654680365296804,0.0011221627385267,2,4,3.9309360730593608,4.0,4.0,4.0,0.0656397323382945,0.3664843241083046,astar_alg
3087,909817,0.0033929900188719,294.725299643667,0.1910079712531866,521,662,589.450599287334,590.0,575.0,604.0,0.0360189121728616,6.423959830677056,dfs_alg
3185,9535,0.3340325117986366,2.9937205651491365,0.0018804777419278,3,14,5.987441130298273,6.0,5.0,7.0,0.233839568749445,2.48951073662255,astar_alg
2892,8676,0.3333333333333333,3.0,0.0020754064337599,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
3013,6026,0.5,2.0,0.0013280212483399,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
1010,1909,0.5290728129910948,1.89009900990099,0.0037464797024796,2,4,3.78019801980198,4.0,4.0,4.0,0.1120491601096622,0.7810065299234181,astar_alg
186,544,0.3419117647058823,2.924731182795699,0.0316187154896832,3,9,5.849462365591398,6.0,5.0,7.0,0.2213375752822686,2.4027680509271296,bfs_alg
3456,10345,0.3340744320927984,2.9933449074074074,0.0017327611620303,3,12,5.986689814814815,6.0,5.0,7.0,0.2255508550234678,2.457643392806837,dfs_alg
533,17271,0.0308609808349255,32.40337711069419,0.1218172071830608,46,92,64.80675422138837,64.0,60.0,70.0,0.119940246179062,4.929634045840539,dfs_alg
4265,17060,0.25,4.0,0.0018761726078799,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
492,931,0.5284640171858217,1.892276422764228,0.0077078469359031,2,4,3.784552845528456,4.0,4.0,4.0,0.1137394778273255,0.785806401506641,astar_alg
3143,29701,0.1058213528164035,9.449888641425389,0.0060152060098188,6,33,18.899777282850778,19.0,16.0,22.0,0.2305056378748207,4.155555648972259,dfs_alg
2174,8696,0.25,4.0,0.0036815462494247,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
4351,13032,0.3338704726826274,2.9951735233279706,0.0013770912750933,3,15,5.990347046655941,6.0,5.0,7.0,0.2348252672281814,2.492865664993219,astar_alg
3313,9939,0.3333333333333333,3.0,0.0018115942028985,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
2403,9612,0.25,4.0,0.0033305578684429,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
3355,101233,0.0331413669455612,30.17377049180328,0.017992707508529,35,91,60.34754098360656,60.0,55.0,66.0,0.1285569046457044,4.9854034622841725,astar_alg
2217,313624,0.0070689743131903,141.46323861073523,0.1276744030782809,233,335,282.92647722147046,283.0,272.0,293.0,0.0547221212355252,5.965595920936583,bfs_alg
1187,3542,0.3351214003387916,2.9839932603201347,0.0050320291067793,3,12,5.967986520640269,6.0,5.0,7.0,0.2317579660339482,2.4684340426982145,astar_alg
3537,1191781,0.0029678271427384,336.94684761096977,0.1905807961600507,596,782,673.8936952219395,674.0,658.0,690.0,0.0343166444073441,6.539545231080811,astar_alg
719,34946,0.0205746008126824,48.60361613351878,0.135386117363562,73,128,97.20723226703755,97.0,91.0,103.0,0.0881682073479795,5.070339401185344,astar_alg
4728,545840,0.0086618789388831,115.44839255499154,0.0488463687560785,175,286,230.89678510998309,231.0,221.0,241.0,0.0634432749818056,5.902801798808293,astar_alg
1599,4797,0.3333333333333333,3.0,0.0037546933667083,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
3990,282923,0.0141027770806897,70.90802005012532,0.0355517774129482,94,182,141.81604010025063,142.0,134.0,149.0,0.0824016353889148,5.580459407934382,astar_alg
3073,5700,0.5391228070175439,1.8548649528148389,0.0012075943703221,2,4,3.7097299056296777,4.0,3.0,4.0,0.123121027120371,0.8794043130021001,astar_alg
4086,16344,0.25,4.0,0.0019583843329253,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,bfs_alg
2431,7275,0.3341580756013745,2.992595639654464,0.0024630416787279,3,12,5.985191279308927,6.0,5.0,7.0,0.2306654334735677,2.474275884579582,dfs_alg
2797,220549,0.0126819890364499,78.8519842688595,0.0564034222237907,121,199,157.703968537719,158.0,150.0,166.0,0.07554710413074,5.604212140855816,astar_alg
2906,8699,0.334061386366249,2.9934618031658635,0.0020609031347097,3,14,5.986923606331727,6.0,5.0,7.0,0.231568577028629,2.475654638377315,astar_alg
3345,10012,0.3340990811026768,2.993124065769805,0.0017901459723503,3,12,5.986248131539611,6.0,5.0,7.0,0.2273425662569098,2.463412652579925,astar_alg
4774,2148662,0.002221847829021,450.075827398408,0.188592427152067,807,1016,900.151654796816,900.0,882.0,918.0,0.0302794000867643,6.781027714150923,dfs_alg
2833,8499,0.3333333333333333,3.0,0.0021186440677966,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
3428,13712,0.25,4.0,0.0023344032681645,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
4697,14091,0.3333333333333333,3.0,0.0012776831345826,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
4723,837688,0.0056381373494666,177.3635401228033,0.0751222109795863,299,412,354.7270802456066,355.0,343.0,367.0,0.0499724662176143,6.174116607056778,bfs_alg
3519,14076,0.25,4.0,0.0022740193291642,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,astar_alg
4401,1350930,0.0032577557682485,306.95978186775733,0.1395271735762533,538,694,613.9195637355147,614.0,599.0,629.0,0.0368143004680519,6.516174598977219,astar_alg
3348,10023,0.3340317270278359,2.9937275985663083,0.0017889020606909,3,14,5.987455197132617,6.0,5.0,7.0,0.2340251025742521,2.4886091789279288,astar_alg
2649,126231,0.0209853364070632,47.65232163080408,0.0359911794794592,57,130,95.30464326160816,95.0,89.0,101.0,0.0991659476875521,5.26797894388532,astar_alg
745,2215,0.3363431151241535,2.9731543624161074,0.0079923504366024,3,11,5.946308724832215,6.0,5.0,7.0,0.2354121515880558,2.494417370445713,dfs_alg
2900,561407,0.0051655928764692,193.5886206896552,0.1335554471815489,325,460,387.1772413793103,388.0,375.0,400.0,0.0474214294737656,6.211331667500024,dfs_alg
4819,666847,0.0072265452195181,138.37870927578336,0.0574423865818942,222,333,276.7574185515668,277.0,266.0,288.0,0.0571407053609472,6.0125097170317074,astar_alg
474,863,0.5492468134414832,1.820675105485232,0.0076984148223477,2,4,3.641350210970464,4.0,3.0,4.0,0.1364570947857754,0.9916420780093588,astar_alg
4263,8390,0.5081048867699642,1.9680975838611308,0.0009235558816804,2,4,3.9361951677222615,4.0,4.0,4.0,0.0630594748045857,0.3457557795996597,astar_alg
3475,397930,0.0087326916794411,114.51223021582734,0.0659252908553985,169,282,229.0244604316547,229.0,219.0,239.0,0.0641563936368821,5.898215952817901,astar_alg
3314,4969,0.666934996981284,1.4993964996982498,0.000905159371988,2,3,2.9987929993965,3.0,3.0,3.0,0.0115783053842966,0.0134413782869135,astar_alg
1072,3198,0.3352095059412132,2.9832089552238807,0.005570885070446,3,12,5.9664179104477615,6.0,5.0,7.0,0.2356313122885777,2.49911614873286,dfs_alg
3938,521482,0.0075515549913515,132.42305738953783,0.0672710476959806,212,324,264.84611477907566,265.0,254.0,275.0,0.0581942925904205,5.974689601987314,astar_alg
3809,11406,0.333947045414694,2.994486741927015,0.001572734633365,3,14,5.98897348385403,6.0,5.0,7.0,0.2334479868818695,2.491217876026048,bfs_alg
4969,4968,1.0002012882447664,0.999798752264037,0.0004024954719259,1,2,1.999597504528074,2.0,2.0,2.0,0.0100311446956223,0.0051202030546859,astar_alg
1367,56766,0.0240813162808723,41.5259692757864,0.0607993693642553,54,114,83.05193855157279,83.0,77.0,89.0,0.107058506717901,5.171191960768348,astar_alg
3506,7012,0.5,2.0,0.0011412268188302,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
3225,817765,0.0039436757503683,253.5705426356589,0.1573018254563641,439,579,507.1410852713178,507.0,494.0,521.0,0.0408310800460077,6.385023338098447,bfs_alg
3034,916591,0.0033100914148186,302.10646011865526,0.1992129641402276,526,685,604.2129202373105,604.0,589.0,619.0,0.0363574136057419,6.470837753728411,bfs_alg
3257,3256,1.0003071253071254,0.999692968989868,0.000614062020264,1,2,1.999385937979736,2.0,2.0,2.0,0.0123901368267471,0.0074372612849091,astar_alg
1411,157227,0.0089742855870811,111.42948263642806,0.1580560037396143,182,268,222.85896527285607,222.0,214.0,232.0,0.0598205191368403,5.732778951918202,astar_alg
3193,809526,0.00394428344488,253.5314751017852,0.1588543077078854,438,590,507.0629502035703,507.0,493.0,521.0,0.0403398073997766,6.367213482497017,dfs_alg
5078,10156,0.5,2.0,0.0007878668505022,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
3362,494134,0.0068038224449238,146.97620464009518,0.0874598063910117,236,353,293.95240928019035,294.0,283.0,305.0,0.0571166671613281,6.090444429573961,dfs_alg
3754,11239,0.334015481804431,2.993873201917954,0.0015954560095486,3,13,5.987746403835908,6.0,5.0,7.0,0.2243996579408021,2.448396858606356,astar_alg
2779,8337,0.3333333333333333,3.0,0.0021598272138228,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
3723,11169,0.3333333333333333,3.0,0.0016120365394948,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,astar_alg
2115,4230,0.5,2.0,0.0018921475875118,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,astar_alg
3148,337191,0.0093359549928675,107.11277001270648,0.068072939315352,166,268,214.22554002541293,214.0,205.0,223.0,0.0656217380498584,5.835572377716585,astar_alg
512,4385,0.1167616875712656,8.564453125,0.033520364481409,6,31,17.12890625,17.0,14.0,20.0,0.2481386025529925,4.091847021152685,dfs_alg
4930,1204263,0.0040937901438473,244.27241379310345,0.0991164186622452,418,563,488.5448275862069,488.0,474.0,502.0,0.0422522315858906,6.394150696409238,dfs_alg
3279,9837,0.3333333333333333,3.0,0.0018303843807199,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,dfs_alg
1605,197559,0.0081241553156272,123.08971962616822,0.1534784533992122,197,305,246.17943925233644,246.0,236.0,256.0,0.058531300351379,5.847985922651124,dfs_alg
3773,1129437,0.0033406024417475,299.3472038165916,0.1587206807086912,525,683,598.6944076331831,598.0,583.0,614.0,0.0379005984336231,6.521156172897152,astar_alg
3595,1178820,0.0030496598293208,327.90542420027816,0.1824738031164597,582,736,655.8108484005563,655.0,641.0,671.0,0.0355623059932631,6.557302606738949,astar_alg
4333,8666,0.5,2.0,0.0009233610341643,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,dfs_alg
2141,39292,0.0544894635040211,18.35217188229799,0.0171515625068205,18,61,36.70434376459598,37.0,32.0,41.0,0.1634597473059741,4.614973018666383,bfs_alg
1836,5489,0.3344871561304427,2.989651416122004,0.0032584756578986,3,13,5.9793028322440085,6.0,5.0,7.0,0.2342273188794604,2.4841932024308355,astar_alg
1753,110133,0.0159171183932154,62.82544209925842,0.0717185412091991,86,166,125.65088419851683,126.0,118.0,133.0,0.0851432957829163,5.431185941337157,dfs_alg
